Area,Benchmark,Price Index,1 Month +/-,6 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-,Property Type,Report Month,Report Year
Burnaby East,"$733,800",281.5,2.7,4.7,2.1,21.3,56.0,Apartment,2,2020
Burnaby North,"$613,000",261.7,1.0,1.9,2.2,22.5,77.2,Apartment,2,2020
Burnaby South,"$676,400",271.6,2.2,4.3,-1.9,20.4,68.7,Apartment,2,2020
Coquitlam,"$523,300",287.2,0.3,-0.2,0.0,34.1,93.8,Apartment,2,2020
Ladner,"$507,800",237.1,-0.6,-1.1,-5.3,13.7,46.5,Apartment,2,2020
Maple Ridge,"$356,000",254.2,4.0,1.3,0.7,40.0,77.6,Apartment,2,2020
New Westminster,"$517,100",293.0,1.4,2.1,0.4,29.8,80.1,Apartment,2,2020
North Vancouver,"$574,000",234.1,2.8,3.3,2.7,21.4,58.3,Apartment,2,2020
Pitt Meadows,"$493,100",290.8,2.8,0.6,-0.8,37.0,84.4,Apartment,2,2020
Port Coquitlam,"$456,800",273.2,1.5,4.2,-2.7,34.1,89.6,Apartment,2,2020
Port Moody,"$647,200",269.7,1.0,4.0,4.0,29.9,88.9,Apartment,2,2020
Richmond,"$641,600",274.7,1.1,2.4,-0.1,27.1,76.1,Apartment,2,2020
Squamish,"$487,500",240.3,1.8,-2.7,-6.9,27.5,91.0,Apartment,2,2020
Tsawwassen,"$542,600",233.7,-0.6,-1.1,-4.8,14.9,46.1,Apartment,2,2020
Vancouver East,"$596,000",335.0,1.9,5.2,2.1,20.2,73.4,Apartment,2,2020
Vancouver West,"$796,400",258.4,2.7,5.3,1.5,14.8,57.7,Apartment,2,2020
West Vancouver,"$1,014,400",206.1,1.8,-4.5,-4.8,0.2,43.9,Apartment,2,2020
Whistler,"$494,200",193.6,2.5,-1.9,-2.5,38.5,95.8,Apartment,2,2020
Greater Vancouver,"$1,027,200",269.5,1.2,4.4,2.4,10.0,53.3,Residential - All Types,3,2020
Lower Mainland,"$962,700",269.7,1.4,4.0,2.2,13.8,60.6,Residential - All Types,3,2020
Bowen Island,"$924,800",200.5,2.0,-5.2,-6.4,8.5,56.4,Residential - All Types,3,2020
Burnaby East,"$972,700",269.8,2.5,5.6,3.6,10.2,51.9,Residential - All Types,3,2020
Burnaby North,"$888,600",268.3,0.9,4.6,2.1,9.4,56.5,Residential - All Types,3,2020
Burnaby South,"$965,800",272.8,0.0,2.6,-1.6,8.0,52.9,Residential - All Types,3,2020
Coquitlam,"$924,700",274.3,1.2,4.2,2.3,16.2,65.9,Residential - All Types,3,2020
Ladner,"$829,400",233.5,1.3,4.2,1.2,2.0,37.2,Residential - All Types,3,2020
Maple Ridge,"$766,300",244.0,1.4,2.9,1.8,20.4,74.0,Residential - All Types,3,2020
New Westminster,"$661,700",291.1,1.8,3.3,2.3,22.1,72.8,Residential - All Types,3,2020
North Vancouver,"$1,074,100",241.4,1.3,6.0,3.0,6.8,46.0,Residential - All Types,3,2020
Pitt Meadows,"$748,500",272.1,0.6,2.4,-0.2,25.3,77.4,Residential - All Types,3,2020
Port Coquitlam,"$765,700",262.1,1.7,5.7,2.7,18.7,72.3,Residential - All Types,3,2020
Port Moody,"$932,700",257.8,2.4,3.7,3.0,19.4,64.8,Residential - All Types,3,2020
Richmond,"$935,300",279.2,1.6,3.7,1.2,8.7,53.2,Residential - All Types,3,2020
Squamish,"$776,000",246.9,0.0,-0.1,2.7,15.9,70.7,Residential - All Types,3,2020
Sunshine Coast,"$572,600",200.6,2.2,-4.6,-6.1,10.0,61.3,Residential - All Types,3,2020
Tsawwassen,"$916,500",237.6,-1.8,3.2,1.1,-2.7,38.0,Residential - All Types,3,2020
Vancouver East,"$1,095,400",325.5,1.1,6.5,3.6,8.1,55.3,Residential - All Types,3,2020
Vancouver West,"$1,291,100",269.6,1.5,5.6,3.4,4.5,41.7,Residential - All Types,3,2020
West Vancouver,"$2,107,100",232.0,0.8,1.6,-1.0,-13.1,17.5,Residential - All Types,3,2020
Whistler,"$913,500",212.9,-1.1,-0.3,4.5,23.5,74.7,Residential - All Types,3,2020
Greater Vancouver,"$1,441,500",266.3,1.1,3.1,1.0,-2.9,36.6,Detached,3,2020
Lower Mainland,"$1,243,100",265.1,1.4,3.5,1.7,3.4,47.8,Detached,3,2020
Bowen Island,"$925,300",200.6,2.1,-5.2,-6.3,8.5,56.5,Detached,3,2020
Burnaby East,"$1,225,300",274.0,2.5,5.6,6.1,5.6,47.4,Detached,3,2020
Burnaby North,"$1,453,100",281.0,2.4,8.0,2.9,-4.3,36.9,Detached,3,2020
Burnaby South,"$1,493,000",285.8,1.0,2.4,-3.4,-7.4,34.7,Detached,3,2020
Coquitlam,"$1,193,100",264.8,1.5,3.1,2.7,3.6,47.7,Detached,3,2020
Ladner,"$978,900",234.3,2.1,7.5,3.4,0.4,35.2,Detached,3,2020
Maple Ridge,"$832,900",237.3,1.2,3.1,2.4,15.9,71.1,Detached,3,2020
New Westminster,"$1,079,900",269.4,2.6,5.3,4.0,3.5,47.5,Detached,3,2020
North Vancouver,"$1,551,400",244.3,0.3,6.0,2.5,-3.1,37.7,Detached,3,2020
Pitt Meadows,"$897,100",252.8,1.4,2.5,-1.7,15.9,66.3,Detached,3,2020
Port Coquitlam,"$960,100",256.0,0.7,5.7,4.3,7.9,56.6,Detached,3,2020
Port Moody,"$1,419,800",262.2,0.6,0.8,1.2,5.3,51.4,Detached,3,2020
Richmond,"$1,522,800",295.0,1.1,3.1,-1.5,-5.6,36.1,Detached,3,2020
Squamish,"$971,400",256.0,-0.4,-0.4,2.9,10.7,66.2,Detached,3,2020
Sunshine Coast,"$568,300",199.1,2.2,-4.5,-6.0,9.8,61.0,Detached,3,2020
Tsawwassen,"$1,081,500",241.0,-1.7,5.0,4.4,-4.4,36.9,Detached,3,2020
Vancouver East,"$1,448,700",319.1,1.3,5.5,4.9,-0.8,38.9,Detached,3,2020
Vancouver West,"$2,975,800",301.0,0.8,1.0,-2.3,-14.9,19.6,Detached,3,2020
West Vancouver,"$2,552,900",241.0,0.3,1.3,-1.2,-14.4,15.5,Detached,3,2020
Whistler,"$1,670,000",232.3,-0.6,1.5,9.2,14.8,57.8,Detached,3,2020
Greater Vancouver,"$790,200",253.5,0.9,2.6,2.5,13.0,56.8,Townhouse,3,2020
Lower Mainland,"$682,100",247.4,0.8,1.7,1.9,16.3,62.9,Townhouse,3,2020
Burnaby East,"$658,400",243.2,-0.1,1.9,-1.9,12.9,51.4,Townhouse,3,2020
Burnaby North,"$728,200",271.8,0.0,-0.2,0.3,13.1,57.2,Townhouse,3,2020
Burnaby South,"$768,700",264.8,-0.7,1.5,-1.4,13.2,53.8,Townhouse,3,2020
Coquitlam,"$680,700",249.8,1.2,4.5,6.6,16.7,63.7,Townhouse,3,2020
Ladner,"$644,900",231.3,1.4,1.4,2.2,3.7,36.9,Townhouse,3,2020
Maple Ridge,"$535,100",248.4,2.1,2.3,0.2,20.2,73.7,Townhouse,3,2020
New Westminster,"$735,000",269.7,0.4,2.9,3.1,14.1,58.0,Townhouse,3,2020
North Vancouver,"$964,300",234.3,1.8,2.9,1.2,6.2,52.0,Townhouse,3,2020
Pitt Meadows,"$610,400",264.1,-0.5,2.5,0.0,24.5,81.5,Townhouse,3,2020
Port Coquitlam,"$643,700",243.7,3.7,3.3,4.9,15.8,68.3,Townhouse,3,2020
Port Moody,"$640,000",216.3,1.6,0.8,0.6,22.5,47.4,Townhouse,3,2020
Richmond,"$789,900",259.4,1.2,2.6,1.3,8.1,51.2,Townhouse,3,2020
Squamish,"$715,600",235.3,0.0,-0.7,6.0,19.1,76.1,Townhouse,3,2020
Tsawwassen,"$615,200",241.2,-1.6,0.3,-1.7,2.6,42.0,Townhouse,3,2020
Vancouver East,"$907,800",288.7,0.7,6.7,4.4,13.0,56.2,Townhouse,3,2020
Vancouver West,"$1,133,100",264.9,-0.6,3.1,2.2,6.0,45.5,Townhouse,3,2020
Whistler,"$944,800",227.8,-0.6,-0.3,7.6,25.9,86.0,Townhouse,3,2020
Greater Vancouver,"$690,000",275.9,1.4,5.5,2.9,21.9,70.3,Apartment,3,2020
Lower Mainland,"$661,000",283.2,1.6,5.1,2.6,26.3,77.4,Apartment,3,2020
Burnaby East,"$768,900",295.0,4.8,7.7,6.4,20.8,63.6,Apartment,3,2020
Burnaby North,"$616,300",263.1,0.5,4.2,2.2,21.0,77.1,Apartment,3,2020
Burnaby South,"$674,200",270.7,-0.3,3.0,-1.1,16.8,67.2,Apartment,3,2020
Coquitlam,"$528,800",290.2,1.0,2.0,1.2,31.1,92.8,Apartment,3,2020
Ladner,"$501,600",234.2,-1.2,-0.5,-6.7,5.5,45.4,Apartment,3,2020
Maple Ridge,"$359,800",256.9,1.1,3.3,2.1,35.6,77.7,Apartment,3,2020
New Westminster,"$526,500",298.3,1.8,3.0,1.9,28.6,82.4,Apartment,3,2020
North Vancouver,"$584,800",238.5,1.9,7.0,3.7,20.5,57.2,Apartment,3,2020
Pitt Meadows,"$495,800",292.4,0.6,1.8,0.7,32.8,82.5,Apartment,3,2020
Port Coquitlam,"$464,200",277.6,1.6,7.1,0.9,31.6,93.3,Apartment,3,2020
Port Moody,"$671,900",280.0,3.8,7.2,5.8,31.8,87.7,Apartment,3,2020
Richmond,"$655,400",280.6,2.1,4.5,2.8,26.0,77.7,Apartment,3,2020
Squamish,"$486,900",240.0,-0.1,-0.9,-3.2,23.1,89.6,Apartment,3,2020
Tsawwassen,"$531,500",228.9,-2.1,-0.7,-7.2,5.4,43.2,Apartment,3,2020
Vancouver East,"$602,100",338.4,1.0,6.9,2.2,16.9,75.2,Apartment,3,2020
Vancouver West,"$811,200",263.2,1.9,7.5,5.4,15.8,57.5,Apartment,3,2020
West Vancouver,"$1,028,600",209.0,1.4,0.7,-2.4,-1.6,40.4,Apartment,3,2020
Whistler,"$484,800",189.9,-1.9,-1.6,-1.1,27.1,82.6,Apartment,3,2020
Greater Vancouver,"$1,028,800",269.9,0.1,4.3,2.5,7.5,51.0,Residential - All Types,4,2020
Lower Mainland,"$964,800",270.3,0.2,4.1,2.3,11.3,58.6,Residential - All Types,4,2020
Bowen Island,"$933,600",202.4,0.9,-4.1,-5.8,6.3,56.8,Residential - All Types,4,2020
Burnaby East,"$961,900",266.8,-1.1,4.3,1.2,6.8,46.8,Residential - All Types,4,2020
Burnaby North,"$893,200",269.7,0.5,5.0,2.5,8.2,54.8,Residential - All Types,4,2020
Burnaby South,"$966,500",273.0,0.1,3.0,-0.9,5.3,51.0,Residential - All Types,4,2020
Coquitlam,"$933,500",276.9,0.9,5.6,4.0,13.7,63.8,Residential - All Types,4,2020
Ladner,"$835,800",235.3,0.8,5.0,1.9,0.3,34.8,Residential - All Types,4,2020
Maple Ridge,"$775,000",246.8,1.1,3.8,2.6,19.8,75.3,Residential - All Types,4,2020
New Westminster,"$661,200",290.9,-0.1,3.8,0.7,19.0,70.9,Residential - All Types,4,2020
North Vancouver,"$1,067,500",239.9,-0.6,4.7,2.3,3.8,42.5,Residential - All Types,4,2020
Pitt Meadows,"$763,100",277.4,1.9,3.9,2.9,25.1,77.3,Residential - All Types,4,2020
Port Coquitlam,"$774,400",265.1,1.1,6.4,4.4,16.9,70.0,Residential - All Types,4,2020
Port Moody,"$937,000",259.0,0.5,4.7,3.5,16.0,64.2,Residential - All Types,4,2020
Richmond,"$935,600",279.3,0.0,3.3,1.7,6.1,51.1,Residential - All Types,4,2020
Squamish,"$766,600",243.9,-1.2,-2.3,-0.5,12.1,69.8,Residential - All Types,4,2020
Sunshine Coast,"$579,700",203.1,1.2,-4.0,-5.9,8.0,60.8,Residential - All Types,4,2020
Tsawwassen,"$936,200",242.7,2.1,4.1,1.0,-2.1,37.4,Residential - All Types,4,2020
Vancouver East,"$1,093,700",325.0,-0.2,5.7,3.3,5.1,51.2,Residential - All Types,4,2020
Vancouver West,"$1,287,300",268.8,-0.3,5.1,4.1,1.4,39.1,Residential - All Types,4,2020
West Vancouver,"$2,106,200",231.9,0.0,0.5,-1.3,-14.1,15.9,Residential - All Types,4,2020
Whistler,"$910,500",212.2,-0.3,-0.7,2.2,20.2,74.4,Residential - All Types,4,2020
Greater Vancouver,"$1,452,300",268.3,0.8,3.4,2.2,-4.3,34.6,Detached,4,2020
Lower Mainland,"$1,251,100",266.8,0.6,3.8,2.5,1.8,45.9,Detached,4,2020
Bowen Island,"$934,000",202.5,0.9,-4.1,-5.8,6.4,56.9,Detached,4,2020
Burnaby East,"$1,220,400",272.9,-0.4,5.8,4.0,1.7,41.7,Detached,4,2020
Burnaby North,"$1,469,600",284.2,1.1,7.6,5.5,-3.8,34.6,Detached,4,2020
Burnaby South,"$1,501,900",287.5,0.6,2.0,-1.9,-7.9,29.8,Detached,4,2020
Coquitlam,"$1,217,900",270.3,2.1,5.8,5.3,2.3,47.4,Detached,4,2020
Ladner,"$981,000",234.8,0.2,7.6,1.8,-2.0,31.8,Detached,4,2020
Maple Ridge,"$842,400",240.0,1.1,4.8,3.3,14.9,72.3,Detached,4,2020
New Westminster,"$1,082,800",270.1,0.3,6.5,2.7,0.3,43.1,Detached,4,2020
North Vancouver,"$1,545,100",243.3,-0.4,5.4,2.2,-5.4,33.8,Detached,4,2020
Pitt Meadows,"$928,000",261.5,3.4,5.2,3.5,16.6,69.4,Detached,4,2020
Port Coquitlam,"$981,500",261.7,2.2,7.3,7.0,5.8,55.4,Detached,4,2020
Port Moody,"$1,441,500",266.2,1.5,3.4,5.5,4.9,50.1,Detached,4,2020
Richmond,"$1,530,000",296.4,0.5,1.9,-0.1,-7.8,33.8,Detached,4,2020
Squamish,"$964,200",254.1,-0.7,-2.3,-0.1,6.9,69.4,Detached,4,2020
Sunshine Coast,"$575,400",201.6,1.3,-3.8,-5.8,8.1,60.5,Detached,4,2020
Tsawwassen,"$1,103,900",246.0,2.1,5.6,2.2,-3.8,35.8,Detached,4,2020
Vancouver East,"$1,448,700",319.1,0.0,5.1,5.8,-3.4,34.6,Detached,4,2020
Vancouver West,"$3,016,300",305.1,1.4,2.1,1.0,-14.7,19.3,Detached,4,2020
West Vancouver,"$2,567,700",242.4,0.6,1.8,-0.5,-15.1,14.3,Detached,4,2020
Whistler,"$1,644,100",228.7,-1.5,-0.9,5.0,9.6,62.3,Detached,4,2020
Greater Vancouver,"$791,200",253.8,0.1,2.5,2.4,10.6,55.4,Townhouse,4,2020
Lower Mainland,"$684,500",248.3,0.4,2.3,1.8,14.0,62.3,Townhouse,4,2020
Burnaby East,"$657,600",242.9,-0.1,0.7,0.1,12.6,49.9,Townhouse,4,2020
Burnaby North,"$727,900",271.7,0.0,0.6,2.6,12.1,55.6,Townhouse,4,2020
Burnaby South,"$780,900",269.0,1.6,0.6,1.7,10.8,54.3,Townhouse,4,2020
Coquitlam,"$676,900",248.4,-0.6,4.4,2.2,12.0,61.1,Townhouse,4,2020
Ladner,"$648,500",232.6,0.6,2.8,3.8,1.2,35.2,Townhouse,4,2020
Maple Ridge,"$545,000",253.0,1.9,3.1,0.5,21.2,76.6,Townhouse,4,2020
New Westminster,"$732,800",268.9,-0.3,2.1,2.9,12.2,56.3,Townhouse,4,2020
North Vancouver,"$983,200",238.9,2.0,5.0,3.8,8.0,53.5,Townhouse,4,2020
Pitt Meadows,"$627,900",271.7,2.9,5.0,4.1,26.1,78.3,Townhouse,4,2020
Port Coquitlam,"$652,700",247.1,1.4,5.0,6.1,14.9,65.8,Townhouse,4,2020
Port Moody,"$645,900",218.3,0.9,4.2,-2.3,18.1,48.7,Townhouse,4,2020
Richmond,"$794,400",260.9,0.6,2.8,3.0,7.2,51.0,Townhouse,4,2020
Squamish,"$685,800",225.5,-4.2,-2.8,1.4,15.8,64.8,Townhouse,4,2020
Tsawwassen,"$627,700",246.1,2.0,1.9,1.8,2.0,41.7,Townhouse,4,2020
Vancouver East,"$893,300",284.1,-1.6,3.8,2.0,4.1,51.7,Townhouse,4,2020
Vancouver West,"$1,123,700",262.7,-0.8,0.9,1.5,0.7,44.3,Townhouse,4,2020
Whistler,"$910,400",219.5,-3.6,-1.4,1.7,23.2,76.3,Townhouse,4,2020
Greater Vancouver,"$688,800",275.4,-0.2,5.2,2.7,18.2,67.9,Apartment,4,2020
Lower Mainland,"$660,800",283.1,0.0,5.0,2.2,22.6,75.5,Apartment,4,2020
Burnaby East,"$750,400",287.9,-2.4,5.5,-0.6,15.4,55.9,Apartment,4,2020
Burnaby North,"$618,600",264.1,0.4,4.8,1.1,18.0,76.3,Apartment,4,2020
Burnaby South,"$672,700",270.1,-0.2,4.2,-1.0,13.0,68.0,Apartment,4,2020
Coquitlam,"$532,500",292.2,0.7,3.0,4.1,27.9,89.0,Apartment,4,2020
Ladner,"$513,800",239.9,2.4,1.3,-1.0,7.3,46.4,Apartment,4,2020
Maple Ridge,"$360,900",257.7,0.3,3.0,3.5,34.0,78.0,Apartment,4,2020
New Westminster,"$526,100",298.1,-0.1,3.5,0.1,25.5,82.3,Apartment,4,2020
North Vancouver,"$574,500",234.3,-1.8,3.7,2.0,14.9,52.5,Apartment,4,2020
Pitt Meadows,"$500,400",295.1,0.9,2.0,2.1,31.9,82.3,Apartment,4,2020
Port Coquitlam,"$465,400",278.3,0.3,6.4,2.1,30.0,91.4,Apartment,4,2020
Port Moody,"$670,900",279.6,-0.1,6.4,6.0,26.3,88.7,Apartment,4,2020
Richmond,"$652,800",279.5,-0.4,4.4,2.1,21.9,75.5,Apartment,4,2020
Squamish,"$495,400",244.2,1.7,-3.1,-4.4,20.4,88.0,Apartment,4,2020
Tsawwassen,"$544,200",234.4,2.4,1.2,-1.8,6.8,44.3,Apartment,4,2020
Vancouver East,"$602,400",338.6,0.1,6.1,1.6,14.5,72.4,Apartment,4,2020
Vancouver West,"$806,200",261.6,-0.6,6.9,5.4,11.1,53.8,Apartment,4,2020
West Vancouver,"$995,600",202.3,-3.2,-5.1,-6.9,-4.9,36.4,Apartment,4,2020
Whistler,"$502,400",196.8,3.6,-0.3,0.9,24.8,86.2,Apartment,4,2020
Greater Vancouver,"$1,028,400",269.8,0.0,4.2,2.9,4.6,48.5,Residential - All Types,5,2020
Lower Mainland,"$963,700",270.0,-0.1,4.0,2.5,8.2,56.3,Residential - All Types,5,2020
Bowen Island,"$956,200",207.3,2.4,-0.3,-1.0,9.8,59.2,Residential - All Types,5,2020
Burnaby East,"$972,000",269.6,1.0,4.5,3.4,4.2,46.6,Residential - All Types,5,2020
Burnaby North,"$895,800",270.5,0.3,4.3,1.8,6.2,53.6,Residential - All Types,5,2020
Burnaby South,"$974,700",275.3,0.8,3.5,0.3,3.4,50.0,Residential - All Types,5,2020
Coquitlam,"$935,900",277.6,0.3,5.9,4.6,10.5,60.9,Residential - All Types,5,2020
Ladner,"$839,700",236.4,0.5,5.9,3.4,-0.6,33.6,Residential - All Types,5,2020
Maple Ridge,"$779,100",248.1,0.5,4.6,2.4,16.5,73.9,Residential - All Types,5,2020
New Westminster,"$662,300",291.4,0.2,4.0,0.4,14.9,70.0,Residential - All Types,5,2020
North Vancouver,"$1,067,900",240.0,0.0,4.5,2.8,0.9,40.4,Residential - All Types,5,2020
Pitt Meadows,"$761,400",276.8,-0.2,5.0,2.9,20.9,75.1,Residential - All Types,5,2020
Port Coquitlam,"$768,900",263.2,-0.7,4.1,3.1,11.3,64.9,Residential - All Types,5,2020
Port Moody,"$933,100",257.9,-0.4,4.5,3.0,12.0,61.1,Residential - All Types,5,2020
Richmond,"$934,900",279.1,-0.1,3.6,2.2,3.0,48.1,Residential - All Types,5,2020
Squamish,"$755,200",240.3,-1.5,-2.8,-1.2,8.1,65.6,Residential - All Types,5,2020
Sunshine Coast,"$590,500",206.9,1.9,-0.5,-2.5,9.6,60.6,Residential - All Types,5,2020
Tsawwassen,"$928,100",240.6,-0.9,3.5,1.0,-4.7,34.1,Residential - All Types,5,2020
Vancouver East,"$1,089,000",323.6,-0.4,4.9,3.5,2.1,48.2,Residential - All Types,5,2020
Vancouver West,"$1,283,000",267.9,-0.3,5.1,4.2,-1.4,36.3,Residential - All Types,5,2020
West Vancouver,"$2,142,500",235.9,1.7,2.3,3.6,-14.5,13.8,Residential - All Types,5,2020
Whistler,"$896,800",209.0,-1.5,-2.3,0.9,16.1,71.5,Residential - All Types,5,2020
Greater Vancouver,"$1,456,700",269.1,0.3,3.5,2.9,-6.6,32.0,Detached,5,2020
Lower Mainland,"$1,252,000",267.0,0.1,3.7,2.9,-0.8,43.2,Detached,5,2020
Bowen Island,"$956,200",207.3,2.4,-0.3,-1.0,9.8,59.2,Detached,5,2020
Burnaby East,"$1,244,600",278.3,2.0,7.3,7.0,0.5,41.8,Detached,5,2020
Burnaby North,"$1,472,700",284.8,0.2,6.7,4.6,-5.8,31.5,Detached,5,2020
Burnaby South,"$1,529,000",292.7,1.8,2.9,1.4,-9.1,30.0,Detached,5,2020
Coquitlam,"$1,215,200",269.7,-0.2,5.2,4.4,-1.4,43.8,Detached,5,2020
Ladner,"$983,500",235.4,0.3,7.4,3.8,-2.3,29.9,Detached,5,2020
Maple Ridge,"$848,700",241.8,0.8,5.6,3.2,11.6,69.8,Detached,5,2020
New Westminster,"$1,098,800",274.1,1.5,7.3,5.0,-1.1,41.7,Detached,5,2020
North Vancouver,"$1,543,800",243.1,-0.1,3.1,2.4,-8.5,30.1,Detached,5,2020
Pitt Meadows,"$920,500",259.4,-0.8,5.5,4.5,11.7,63.6,Detached,5,2020
Port Coquitlam,"$969,100",258.4,-1.3,4.1,5.1,-0.5,49.3,Detached,5,2020
Port Moody,"$1,453,400",268.4,0.8,4.2,3.4,1.7,47.1,Detached,5,2020
Richmond,"$1,528,400",296.1,-0.1,2.5,1.6,-10.6,30.6,Detached,5,2020
Squamish,"$952,800",251.1,-1.2,-2.7,0.6,4.2,65.3,Detached,5,2020
Sunshine Coast,"$586,300",205.4,1.9,-0.3,-2.3,9.5,60.5,Detached,5,2020
Tsawwassen,"$1,087,800",242.4,-1.5,4.0,2.2,-7.1,31.0,Detached,5,2020
Vancouver East,"$1,447,800",318.9,-0.1,4.2,5.6,-5.6,32.0,Detached,5,2020
Vancouver West,"$3,041,100",307.6,0.8,3.3,2.2,-16.1,17.4,Detached,5,2020
West Vancouver,"$2,620,700",247.4,2.1,3.0,4.1,-15.3,13.2,Detached,5,2020
Whistler,"$1,665,700",231.7,1.3,1.9,5.7,9.7,62.9,Detached,5,2020
Greater Vancouver,"$792,700",254.3,0.2,2.7,1.8,8.3,53.2,Townhouse,5,2020
Lower Mainland,"$686,500",249.0,0.3,2.9,1.8,11.3,60.6,Townhouse,5,2020
Burnaby East,"$669,500",247.3,1.8,1.6,2.0,9.8,51.6,Townhouse,5,2020
Burnaby North,"$719,300",268.5,-1.2,-1.3,-1.5,6.6,53.7,Townhouse,5,2020
Burnaby South,"$773,400",266.4,-1.0,0.5,-1.0,4.9,52.6,Townhouse,5,2020
Coquitlam,"$687,300",252.2,1.5,6.7,2.4,12.8,60.3,Townhouse,5,2020
Ladner,"$654,100",234.6,0.9,4.7,5.3,-2.3,33.7,Townhouse,5,2020
Maple Ridge,"$548,400",254.6,0.6,3.6,0.6,18.0,75.5,Townhouse,5,2020
New Westminster,"$745,600",273.6,1.7,4.2,5.8,11.9,56.2,Townhouse,5,2020
North Vancouver,"$974,200",236.7,-0.9,4.0,2.2,2.7,52.4,Townhouse,5,2020
Pitt Meadows,"$633,000",273.9,0.8,7.3,4.5,22.5,76.1,Townhouse,5,2020
Port Coquitlam,"$647,200",245.0,-0.8,4.7,0.7,11.4,60.9,Townhouse,5,2020
Port Moody,"$648,600",219.2,0.4,4.9,0.7,15.6,46.5,Townhouse,5,2020
Richmond,"$793,500",260.6,-0.1,4.2,2.6,5.0,48.2,Townhouse,5,2020
Squamish,"$683,100",224.6,-0.4,-3.6,-1.5,14.9,63.8,Townhouse,5,2020
Tsawwassen,"$635,900",249.3,1.3,4.0,5.1,-0.9,43.2,Townhouse,5,2020
Vancouver East,"$905,000",287.8,1.3,4.1,2.7,5.0,50.7,Townhouse,5,2020
Vancouver West,"$1,125,000",263.0,0.1,-0.8,0.8,-0.5,40.3,Townhouse,5,2020
Whistler,"$907,900",218.9,-0.3,-3.5,3.1,21.6,72.5,Townhouse,5,2020
Greater Vancouver,"$686,500",274.5,-0.3,5.0,3.0,14.4,66.3,Apartment,5,2020
Lower Mainland,"$657,300",281.6,-0.5,4.6,2.3,18.3,73.4,Apartment,5,2020
Burnaby East,"$746,500",286.4,-0.5,4.0,-0.2,9.4,58.1,Apartment,5,2020
Burnaby North,"$623,500",266.2,0.8,4.6,1.4,16.9,77.6,Apartment,5,2020
Burnaby South,"$678,900",272.6,0.9,4.9,0.4,11.2,66.7,Apartment,5,2020
Coquitlam,"$534,300",293.2,0.3,3.1,3.3,23.9,86.8,Apartment,5,2020
Ladner,"$515,500",240.7,0.3,3.4,-1.3,6.9,46.2,Apartment,5,2020
Maple Ridge,"$360,500",257.4,-0.1,3.8,2.8,31.7,82.2,Apartment,5,2020
New Westminster,"$524,700",297.3,-0.3,3.4,-0.8,19.8,82.1,Apartment,5,2020
North Vancouver,"$577,200",235.4,0.5,5.8,3.6,12.8,52.8,Apartment,5,2020
Pitt Meadows,"$500,100",294.9,-0.1,3.7,1.4,28.6,85.0,Apartment,5,2020
Port Coquitlam,"$463,700",277.3,-0.4,3.5,2.9,23.8,87.2,Apartment,5,2020
Port Moody,"$661,100",275.5,-1.5,5.0,4.8,21.1,86.7,Apartment,5,2020
Richmond,"$652,800",279.5,0.0,4.1,2.3,17.8,73.5,Apartment,5,2020
Squamish,"$480,000",236.6,-3.1,-3.4,-5.1,11.9,76.8,Apartment,5,2020
Tsawwassen,"$548,000",236.0,0.7,3.0,-2.0,6.7,45.8,Apartment,5,2020
Vancouver East,"$595,300",334.6,-1.2,4.9,1.6,9.7,68.7,Apartment,5,2020
Vancouver West,"$801,300",260.0,-0.6,6.8,5.6,7.4,52.0,Apartment,5,2020
West Vancouver,"$1,006,000",204.4,1.0,-1.6,-1.6,-5.4,30.3,Apartment,5,2020
Whistler,"$479,700",187.9,-4.5,-3.9,-4.1,15.6,83.9,Apartment,5,2020
Greater Vancouver,"$1,025,300",269.0,-0.3,3.2,3.5,2.4,46.0,Residential - All Types,6,2020
Lower Mainland,"$963,700",270.0,0.0,3.6,3.3,6.1,54.3,Residential - All Types,6,2020
Bowen Island,"$972,800",210.9,1.7,4.0,-0.4,9.0,58.1,Residential - All Types,6,2020
Burnaby East,"$969,500",268.9,-0.3,5.0,3.7,1.9,42.8,Residential - All Types,6,2020
Burnaby North,"$885,600",267.4,-1.1,2.7,1.5,3.4,49.9,Residential - All Types,6,2020
Burnaby South,"$975,000",275.4,0.0,3.3,1.8,1.8,48.5,Residential - All Types,6,2020
Coquitlam,"$929,800",275.8,-0.6,3.5,4.5,7.6,58.1,Residential - All Types,6,2020
Ladner,"$840,100",236.5,0.0,3.8,4.5,-2.0,31.0,Residential - All Types,6,2020
Maple Ridge,"$780,700",248.6,0.2,4.5,2.9,14.6,72.8,Residential - All Types,6,2020
New Westminster,"$666,000",293.0,0.5,4.6,2.4,13.3,67.4,Residential - All Types,6,2020
North Vancouver,"$1,073,200",241.2,0.5,4.3,3.6,0.2,39.8,Residential - All Types,6,2020
Pitt Meadows,"$762,300",277.1,0.1,4.1,1.4,17.8,74.2,Residential - All Types,6,2020
Port Coquitlam,"$767,400",262.7,-0.2,2.7,3.3,8.7,63.1,Residential - All Types,6,2020
Port Moody,"$930,900",257.3,-0.2,4.2,3.1,9.8,59.1,Residential - All Types,6,2020
Richmond,"$929,900",277.6,-0.5,2.6,2.8,1.1,45.3,Residential - All Types,6,2020
Squamish,"$772,200",245.7,2.2,0.6,0.8,8.9,65.8,Residential - All Types,6,2020
